# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_rpy_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341846704.0748 -0.5487 -2.8150 1.5243 -0.7954 0.0042 0.0118 0.6060
1341846704.0848 -0.5502 -2.8138 1.5246 -0.7954 0.0058 0.0082 0.6061
1341846704.0948 -0.5517 -2.8128 1.5247 -0.7955 0.0080 0.0042 0.6058
1341846704.1050 -0.5532 -2.8119 1.5248 -0.7959 0.0102 0.0007 0.6053
1341846704.1148 -0.5549 -2.8109 1.5250 -0.7958 0.0118 -0.0017 0.6054
1341846704.1249 -0.5567 -2.8100 1.5251 -0.7956 0.0132 -0.0030 0.6056
1341846704.1349 -0.5585 -2.8087 1.5253 -0.7952 0.0146 -0.0031 0.6061
1341846704.1449 -0.5603 -2.8078 1.5256 -0.7951 0.0155 -0.0025 0.6063
1341846704.1551 -0.5623 -2.8070 1.5254 -0.7955 0.0161 -0.0017 0.6057
1341846704.1649 -0.5642 -2.8060 1.5256 -0.7948 0.0176 -0.0012 0.6067
1341846704.1749 -0.5658 -2.8050 1.5258 -0.7944 0.0195 -0.0024 0.6071
1341846704.1849 -0.5673 -2.8040 1.5259 -0.7944 0.0220 -0.0047 0.6070
1341846704.1948 -0.5686 -2.8026 1.5265 -0.7933 0.0254 -0.0085 0.6083
1341846704.2049 -0.5701 -2.8014 1.5265 -0.7928 0.0286 -0.0121 0.6087
1341846704.2148 -0.5716 -2.8005 1.5266 -0.7930 0.0313 -0.0151 0.6083
1341846704.2249 -0.5730 -2.7992 1.5266 -0.7923 0.0344 -0.0179 0.6089
1341846704.2349 -0.5747 -2.7983 1.5265 -0.7925 0.0366 -0.0193 0.6085
1341846704.2449 -0.5763 -2.7970 1.5267 -0.7918 0.0389 -0.0198 0.6092
1341846704.2551 -0.5779 -2.7964 1.5262 -0.7929 0.0393 -0.0200 0.6077
1341846704.2649 -0.5795 -2.7951 1.5262 -0.7926 0.0413 -0.0199 0.6081
1341846704.2749 -0.5811 -2.7938 1.5261 -0.7916 0.0440 -0.0199 0.6091
1341846704.2849 -0.5825 -2.7927 1.5260 -0.7907 0.0465 -0.0211 0.6101
1341846704.2958 -0.5834 -2.7920 1.5260 -0.7903 0.0490 -0.0242 0.6102
1341846704.3050 -0.5848 -2.7907 1.5258 -0.7894 0.0519 -0.0275 0.6111
1341846704.3149 -0.5860 -2.7896 1.5257 -0.7885 0.0552 -0.0311 0.6118
1341846704.3249 -0.5871 -2.7877 1.5258 -0.7860 0.0602 -0.0351 0.6143
1341846704.3350 -0.5882 -2.7864 1.5254 -0.7857 0.0631 -0.0386 0.6142
1341846704.3449 -0.5893 -2.7852 1.5250 -0.7851 0.0658 -0.0418 0.6145
1341846704.3548 -0.5904 -2.7839 1.5246 -0.7848 0.0688 -0.0445 0.6144
1341846704.3649 -0.5914 -2.7829 1.5242 -0.7847 0.0713 -0.0468 0.6139
1341846704.3749 -0.5924 -2.7822 1.5238 -0.7849 0.0752 -0.0503 0.6130
1341846704.3849 -0.5933 -2.7809 1.5235 -0.7836 0.0786 -0.0536 0.6140
1341846704.3949 -0.5941 -2.7798 1.5230 -0.7827 0.0816 -0.0573 0.6143
1341846704.4050 -0.5950 -2.7789 1.5225 -0.7821 0.0840 -0.0605 0.6145
1341846704.4150 -0.5958 -2.7778 1.5219 -0.7812 0.0863 -0.0638 0.6150
1341846704.4249 -0.5964 -2.7768 1.5214 -0.7810 0.0885 -0.0669 0.6147
1341846704.4349 -0.5973 -2.7761 1.5206 -0.7813 0.0910 -0.0692 0.6136
1341846704.4450 -0.5982 -2.7749 1.5197 -0.7812 0.0935 -0.0710 0.6131
1341846704.4549 -0.5983 -2.7739 1.5196 -0.7810 0.0957 -0.0737 0.6128
1341846704.4649 -0.5987 -2.7732 1.5189 -0.7814 0.0978 -0.0770 0.6115
1341846704.4751 -0.5991 -2.7722 1.5181 -0.7811 0.1004 -0.0806 0.6110
1341846704.4850 -0.5997 -2.7713 1.5174 -0.7809 0.1032 -0.0845 0.6103
1341846704.4949 -0.6000 -2.7707 1.5170 -0.7806 0.1057 -0.0883 0.6097
1341846704.5049 -0.6008 -2.7703 1.5161 -0.7809 0.1087 -0.0921 0.6082
1341846704.5151 -0.6011 -2.7697 1.5157 -0.7800 0.1109 -0.0957 0.6084
1341846704.5249 -0.6015 -2.7690 1.5152 -0.7791 0.1131 -0.0994 0.6085
1341846704.5349 -0.6017 -2.7685 1.5148 -0.7783 0.1158 -0.1035 0.6083
1341846704.5449 -0.6019 -2.7674 1.5145 -0.7773 0.1169 -0.1071 0.6088
1341846704.5549 -0.6024 -2.7669 1.5141 -0.7767 0.1191 -0.1098 0.6087
1341846704.5650 -0.6028 -2.7661 1.5137 -0.7760 0.1220 -0.1133 0.6084
1341846704.5750 -0.6033 -2.7651 1.5134 -0.7747 0.1257 -0.1167 0.6086
1341846704.5849 -0.6037 -2.7641 1.5126 -0.7721 0.1278 -0.1216 0.6106
1341846704.5973 -0.6040 -2.7632 1.5123 -0.7711 0.1298 -0.1263 0.6105
1341846704.6075 -0.6046 -2.7623 1.5117 -0.7702 0.1326 -0.1304 0.6101
1341846704.6149 -0.6055 -2.7615 1.5108 -0.7698 0.1366 -0.1334 0.6091
1341846704.6249 -0.6059 -2.7606 1.5104 -0.7695 0.1379 -0.1368 0.6083
1341846704.6349 -0.6069 -2.7596 1.5094 -0.7689 0.1420 -0.1394 0.6077
1341846704.6450 -0.6076 -2.7588 1.5086 -0.7688 0.1440 -0.1419 0.6067
1341846704.6549 -0.6084 -2.7576 1.5080 -0.7674 0.1470 -0.1445 0.6071
1341846704.6669 -0.6093 -2.7565 1.5073 -0.7662 0.1501 -0.1467 0.6074
1341846704.6750 -0.6101 -2.7553 1.5067 -0.7651 0.1528 -0.1486 0.6076
1341846704.6849 -0.6110 -2.7542 1.5061 -0.7644 0.1550 -0.1501 0.6076
1341846704.6949 -0.6121 -2.7530 1.5055 -0.7636 0.1572 -0.1517 0.6076
1341846704.7049 -0.6130 -2.7524 1.5050 -0.7638 0.1589 -0.1540 0.6063
1341846704.7149 -0.6141 -2.7512 1.5046 -0.7633 0.1600 -0.1564 0.6061
1341846704.7249 -0.6153 -2.7497 1.5040 -0.7627 0.1595 -0.1580 0.6065
1341846704.7349 -0.6165 -2.7487 1.5034 -0.7627 0.1600 -0.1607 0.6057
1341846704.7449 -0.6175 -2.7476 1.5028 -0.7629 0.1606 -0.1625 0.6047
1341846704.7549 -0.6188 -2.7465 1.5022 -0.7634 0.1610 -0.1635 0.6039
1341846704.7649 -0.6199 -2.7454 1.5018 -0.7635 0.1612 -0.1640 0.6035
1341846704.7750 -0.6211 -2.7443 1.5015 -0.7641 0.1614 -0.1643 0.6026
1341846704.7849 -0.6222 -2.7434 1.5012 -0.7639 0.1620 -0.1652 0.6025
1341846704.7949 -0.6232 -2.7420 1.5010 -0.7617 0.1642 -0.1673 0.6040
1341846704.8049 -0.6248 -2.7412 1.5005 -0.7621 0.1670 -0.1670 0.6029
1341846704.8184 -0.6255 -2.7399 1.5005 -0.7621 0.1668 -0.1691 0.6023
1341846704.8249 -0.6268 -2.7395 1.4998 -0.7618 0.1684 -0.1721 0.6014
1341846704.8349 -0.6276 -2.7382 1.4998 -0.7622 0.1676 -0.1751 0.6002
1341846704.8458 -0.6288 -2.7378 1.4992 -0.7624 0.1693 -0.1784 0.5985
1341846704.8549 -0.6295 -2.7371 1.4988 -0.7628 0.1699 -0.1818 0.5969
1341846704.8649 -0.6303 -2.7354 1.4987 -0.7613 0.1731 -0.1856 0.5967
1341846704.8750 -0.6308 -2.7349 1.4983 -0.7616 0.1740 -0.1891 0.5949
1341846704.8849 -0.6315 -2.7345 1.4980 -0.7616 0.1753 -0.1919 0.5936
1341846704.8949 -0.6321 -2.7338 1.4976 -0.7605 0.1766 -0.1950 0.5937
1341846704.9049 -0.6328 -2.7334 1.4975 -0.7596 0.1778 -0.1974 0.5936
1341846704.9149 -0.6332 -2.7333 1.4973 -0.7592 0.1802 -0.1995 0.5927
1341846704.9249 -0.6338 -2.7325 1.4972 -0.7581 0.1809 -0.2006 0.5935
1341846704.9349 -0.6343 -2.7322 1.4970 -0.7577 0.1824 -0.2027 0.5929
1341846704.9450 -0.6348 -2.7320 1.4968 -0.7574 0.1839 -0.2042 0.5923
1341846704.9549 -0.6351 -2.7320 1.4966 -0.7573 0.1860 -0.2060 0.5911
1341846704.9649 -0.6353 -2.7316 1.4965 -0.7566 0.1876 -0.2074 0.5910
1341846704.9749 -0.6357 -2.7312 1.4964 -0.7559 0.1892 -0.2084 0.5911
1341846704.9849 -0.6362 -2.7306 1.4963 -0.7556 0.1895 -0.2090 0.5911
1341846704.9949 -0.6365 -2.7304 1.4963 -0.7561 0.1906 -0.2101 0.5898
1341846705.0051 -0.6368 -2.7303 1.4961 -0.7566 0.1913 -0.2116 0.5883
1341846705.0149 -0.6368 -2.7302 1.4957 -0.7568 0.1924 -0.2143 0.5868
1341846705.0250 -0.6370 -2.7305 1.4953 -0.7566 0.1951 -0.2174 0.5850
1341846705.0349 -0.6364 -2.7286 1.4957 -0.7532 0.1991 -0.2215 0.5865
1341846705.0449 -0.6364 -2.7286 1.4958 -0.7534 0.2012 -0.2234 0.5848
1341846705.0549 -0.6364 -2.7285 1.4959 -0.7527 0.2034 -0.2253 0.5842
1341846705.0649 -0.6369 -2.7288 1.4954 -0.7530 0.2060 -0.2264 0.5826
1341846705.0749 -0.6371 -2.7290 1.4955 -0.7528 0.2079 -0.2276 0.5816
1341846705.0895 -0.6372 -2.7291 1.4957 -0.7523 0.2094 -0.2288 0.5813
1341846705.0949 -0.6373 -2.7295 1.4958 -0.7529 0.2111 -0.2293 0.5797
1341846705.1049 -0.6372 -2.7298 1.4960 -0.7526 0.2130 -0.2306 0.5788
1341846705.1149 -0.6371 -2.7301 1.4965 -0.7507 0.2146 -0.2330 0.5797
1341846705.1250 -0.6374 -2.7304 1.4967 -0.7484 0.2159 -0.2350 0.5814
1341846705.1350 -0.6370 -2.7306 1.4970 -0.7480 0.2174 -0.2379 0.5802
1341846705.1450 -0.6365 -2.7315 1.4973 -0.7489 0.2206 -0.2415 0.5763
1341846705.1550 -0.6362 -2.7314 1.4982 -0.7490 0.2212 -0.2438 0.5750
1341846705.1649 -0.6362 -2.7317 1.4986 -0.7479 0.2226 -0.2458 0.5751
1341846705.1749 -0.6363 -2.7321 1.4989 -0.7472 0.2242 -0.2472 0.5747
1341846705.1849 -0.6362 -2.7324 1.4994 -0.7462 0.2256 -0.2482 0.5750
1341846705.1949 -0.6361 -2.7328 1.4998 -0.7455 0.2270 -0.2490 0.5751
1341846705.2050 -0.6363 -2.7336 1.4992 -0.7441 0.2311 -0.2510 0.5743
1341846705.2149 -0.6366 -2.7343 1.4996 -0.7418 0.2338 -0.2527 0.5755
1341846705.2249 -0.6364 -2.7346 1.5001 -0.7401 0.2352 -0.2545 0.5764
1341846705.2377 -0.6366 -2.7353 1.5004 -0.7396 0.2367 -0.2556 0.5758
1341846705.2449 -0.6368 -2.7350 1.5010 -0.7368 0.2397 -0.2572 0.5776
1341846705.2549 -0.6369 -2.7354 1.5014 -0.7358 0.2401 -0.2586 0.5780
1341846705.2649 -0.6365 -2.7358 1.5023 -0.7342 0.2406 -0.2602 0.5790
1341846705.2750 -0.6365 -2.7361 1.5028 -0.7330 0.2414 -0.2614 0.5797
1341846705.2849 -0.6376 -2.7394 1.5022 -0.7405 0.2372 -0.2594 0.5728
1341846705.2949 -0.6367 -2.7367 1.5036 -0.7310 0.2431 -0.2625 0.5810
1341846705.3049 -0.6367 -2.7371 1.5041 -0.7304 0.2444 -0.2625 0.5813
1341846705.3149 -0.6370 -2.7376 1.5046 -0.7314 0.2467 -0.2613 0.5796
1341846705.3249 -0.6370 -2.7378 1.5050 -0.7306 0.2476 -0.2605 0.5806
1341846705.3349 -0.6373 -2.7382 1.5053 -0.7305 0.2479 -0.2592 0.5811
1341846705.3449 -0.6373 -2.7386 1.5057 -0.7299 0.2485 -0.2586 0.5819
1341846705.3549 -0.6374 -2.7389 1.5058 -0.7291 0.2492 -0.2590 0.5825
1341846705.3649 -0.6375 -2.7394 1.5061 -0.7285 0.2503 -0.2606 0.5820
1341846705.3749 -0.6376 -2.7398 1.5063 -0.7281 0.2514 -0.2619 0.5814
1341846705.3850 -0.6376 -2.7401 1.5063 -0.7280 0.2521 -0.2634 0.5806
1341846705.3951 -0.6375 -2.7404 1.5064 -0.7281 0.2525 -0.2642 0.5799
1341846705.4053 -0.6374 -2.7406 1.5065 -0.7284 0.2528 -0.2651 0.5790
1341846705.4149 -0.6372 -2.7410 1.5067 -0.7282 0.2535 -0.2667 0.5782
1341846705.4249 -0.6372 -2.7415 1.5069 -0.7276 0.2547 -0.2682 0.5777
1341846705.4349 -0.6372 -2.7419 1.5072 -0.7269 0.2558 -0.2692 0.5777
1341846705.4449 -0.6369 -2.7422 1.5075 -0.7256 0.2568 -0.2703 0.5783
1341846705.4550 -0.6369 -2.7428 1.5078 -0.7251 0.2580 -0.2705 0.5783
1341846705.4649 -0.6368 -2.7433 1.5081 -0.7240 0.2594 -0.2707 0.5791
1341846705.4752 -0.6367 -2.7440 1.5083 -0.7235 0.2609 -0.2705 0.5790
1341846705.4849 -0.6365 -2.7445 1.5085 -0.7225 0.2627 -0.2706 0.5794
1341846705.4950 -0.6354 -2.7447 1.5097 -0.7214 0.2609 -0.2724 0.5808
1341846705.5049 -0.6352 -2.7452 1.5099 -0.7208 0.2619 -0.2730 0.5808
1341846705.5149 -0.6350 -2.7454 1.5102 -0.7194 0.2630 -0.2742 0.5815
1341846705.5249 -0.6349 -2.7456 1.5103 -0.7193 0.2627 -0.2745 0.5816
1341846705.5349 -0.6348 -2.7457 1.5104 -0.7195 0.2620 -0.2743 0.5818
1341846705.5449 -0.6351 -2.7458 1.5104 -0.7201 0.2619 -0.2732 0.5816
1341846705.5549 -0.6350 -2.7459 1.5106 -0.7206 0.2613 -0.2731 0.5813
1341846705.5651 -0.6349 -2.7460 1.5109 -0.7205 0.2613 -0.2735 0.5812
1341846705.5750 -0.6348 -2.7462 1.5111 -0.7201 0.2619 -0.2745 0.5810
1341846705.5849 -0.6349 -2.7463 1.5114 -0.7198 0.2626 -0.2748 0.5809
1341846705.5949 -0.6348 -2.7464 1.5116 -0.7192 0.2628 -0.2747 0.5815
1341846705.6050 -0.6349 -2.7464 1.5119 -0.7188 0.2626 -0.2733 0.5828
1341846705.6149 -0.6355 -2.7468 1.5117 -0.7192 0.2640 -0.2712 0.5826
1341846705.6249 -0.6357 -2.7469 1.5119 -0.7195 0.2633 -0.2700 0.5832
1341846705.6349 -0.6357 -2.7469 1.5122 -0.7194 0.2623 -0.2694 0.5841
1341846705.6449 -0.6358 -2.7469 1.5124 -0.7198 0.2615 -0.2691 0.5840
1341846705.6549 -0.6357 -2.7467 1.5125 -0.7199 0.2608 -0.2690 0.5843
1341846705.6649 -0.6358 -2.7467 1.5126 -0.7209 0.2597 -0.2686 0.5837
1341846705.6749 -0.6358 -2.7467 1.5126 -0.7213 0.2590 -0.2686 0.5835
1341846705.6849 -0.6359 -2.7467 1.5126 -0.7219 0.2585 -0.2685 0.5831
1341846705.6949 -0.6359 -2.7468 1.5128 -0.7215 0.2587 -0.2683 0.5835
1341846705.7049 -0.6358 -2.7467 1.5130 -0.7208 0.2590 -0.2679 0.5845
1341846705.7149 -0.6358 -2.7467 1.5131 -0.7201 0.2591 -0.2669 0.5858
1341846705.7249 -0.6357 -2.7468 1.5131 -0.7200 0.2590 -0.2654 0.5866
1341846705.7349 -0.6356 -2.7468 1.5132 -0.7198 0.2585 -0.2635 0.5879
1341846705.7450 -0.6354 -2.7465 1.5132 -0.7183 0.2573 -0.2614 0.5912
1341846705.7569 -0.6359 -2.7493 1.5125 -0.7274 0.2493 -0.2562 0.5857
1341846705.7649 -0.6347 -2.7463 1.5135 -0.7189 0.2538 -0.2570 0.5939
1341846705.7749 -0.6346 -2.7465 1.5135 -0.7196 0.2534 -0.2558 0.5937
1341846705.7850 -0.6344 -2.7469 1.5137 -0.7201 0.2534 -0.2559 0.5931
1341846705.7949 -0.6342 -2.7472 1.5136 -0.7199 0.2535 -0.2559 0.5933
1341846705.8049 -0.6341 -2.7475 1.5136 -0.7195 0.2532 -0.2559 0.5939
1341846705.8149 -0.6340 -2.7477 1.5136 -0.7193 0.2528 -0.2554 0.5945
1341846705.8249 -0.6340 -2.7480 1.5135 -0.7196 0.2517 -0.2535 0.5955
1341846705.8349 -0.6339 -2.7482 1.5134 -0.7196 0.2507 -0.2517 0.5966
1341846705.8449 -0.6339 -2.7485 1.5134 -0.7198 0.2495 -0.2484 0.5983
1341846705.8553 -0.6341 -2.7492 1.5134 -0.7213 0.2478 -0.2445 0.5987
1341846705.8649 -0.6340 -2.7495 1.5135 -0.7213 0.2470 -0.2412 0.6005
1341846705.8748 -0.6338 -2.7499 1.5135 -0.7212 0.2465 -0.2395 0.6014
1341846705.8849 -0.6340 -2.7503 1.5138 -0.7220 0.2464 -0.2378 0.6012
1341846705.8949 -0.6337 -2.7507 1.5136 -0.7205 0.2450 -0.2370 0.6039
1341846705.9049 -0.6339 -2.7512 1.5136 -0.7208 0.2442 -0.2360 0.6043
1341846705.9149 -0.6339 -2.7516 1.5137 -0.7211 0.2430 -0.2353 0.6046
1341846705.9253 -0.6340 -2.7519 1.5138 -0.7211 0.2416 -0.2346 0.6055
1341846705.9349 -0.6342 -2.7524 1.5138 -0.7221 0.2388 -0.2331 0.6059
1341846705.9462 -0.6346 -2.7527 1.5138 -0.7228 0.2356 -0.2308 0.6072
1341846705.9549 -0.6348 -2.7530 1.5139 -0.7238 0.2332 -0.2288 0.6077
1341846705.9649 -0.6349 -2.7533 1.5139 -0.7256 0.2304 -0.2260 0.6077
1341846705.9748 -0.6358 -2.7554 1.5134 -0.7302 0.2257 -0.2227 0.6052
1341846705.9849 -0.6358 -2.7557 1.5135 -0.7298 0.2244 -0.2211 0.6067
1341846705.9949 -0.6360 -2.7563 1.5136 -0.7295 0.2237 -0.2197 0.6079
1341846706.0049 -0.6363 -2.7569 1.5137 -0.7299 0.2228 -0.2185 0.6082
1341846706.0148 -0.6364 -2.7575 1.5139 -0.7294 0.2221 -0.2177 0.6093
1341846706.0249 -0.6366 -2.7581 1.5139 -0.7291 0.2209 -0.2164 0.6106
1341846706.0349 -0.6367 -2.7586 1.5140 -0.7284 0.2195 -0.2152 0.6123
1341846706.0449 -0.6369 -2.7591 1.5140 -0.7284 0.2180 -0.2135 0.6134
1341846706.0549 -0.6369 -2.7594 1.5140 -0.7282 0.2169 -0.2119 0.6146
1341846706.0649 -0.6372 -2.7600 1.5142 -0.7287 0.2160 -0.2093 0.6152
1341846706.0749 -0.6374 -2.7596 1.5148 -0.7270 0.2171 -0.2070 0.6177
1341846706.0849 -0.6377 -2.7603 1.5149 -0.7274 0.2157 -0.2046 0.6185
1341846706.0949 -0.6378 -2.7607 1.5149 -0.7267 0.2150 -0.2029 0.6201
1341846706.1049 -0.6379 -2.7612 1.5151 -0.7261 0.2143 -0.2017 0.6214
1341846706.1149 -0.6380 -2.7618 1.5152 -0.7256 0.2134 -0.2003 0.6228
1341846706.1250 -0.6383 -2.7624 1.5151 -0.7257 0.2121 -0.1985 0.6237
1341846706.1349 -0.6386 -2.7630 1.5152 -0.7259 0.2104 -0.1970 0.6245
1341846706.1450 -0.6391 -2.7636 1.5152 -0.7269 0.2080 -0.1947 0.6249
1341846706.1549 -0.6394 -2.7643 1.5151 -0.7286 0.2055 -0.1923 0.6245
1341846706.1649 -0.6397 -2.7647 1.5152 -0.7293 0.2039 -0.1906 0.6247
1341846706.1749 -0.6399 -2.7651 1.5152 -0.7297 0.2019 -0.1886 0.6255
1341846706.1850 -0.6404 -2.7657 1.5153 -0.7307 0.2000 -0.1864 0.6256
1341846706.1949 -0.6408 -2.7663 1.5154 -0.7316 0.1988 -0.1844 0.6254
1341846706.2049 -0.6412 -2.7671 1.5156 -0.7328 0.1976 -0.1820 0.6252
1341846706.2149 -0.6418 -2.7679 1.5158 -0.7335 0.1959 -0.1798 0.6255
1341846706.2249 -0.6424 -2.7686 1.5160 -0.7340 0.1943 -0.1772 0.6261
1341846706.2349 -0.6425 -2.7686 1.5159 -0.7333 0.1926 -0.1767 0.6276
1341846706.2449 -0.6430 -2.7690 1.5161 -0.7337 0.1905 -0.1750 0.6283
1341846706.2549 -0.6436 -2.7691 1.5161 -0.7324 0.1872 -0.1741 0.6310
1341846706.2649 -0.6440 -2.7695 1.5162 -0.7334 0.1846 -0.1729 0.6310
1341846706.2749 -0.6446 -2.7700 1.5161 -0.7350 0.1819 -0.1718 0.6302
1341846706.2849 -0.6451 -2.7704 1.5159 -0.7343 0.1788 -0.1718 0.6319
1341846706.2949 -0.6455 -2.7709 1.5159 -0.7347 0.1770 -0.1711 0.6321
1341846706.3049 -0.6461 -2.7715 1.5158 -0.7356 0.1752 -0.1703 0.6318
1341846706.3149 -0.6471 -2.7750 1.5150 -0.7432 0.1677 -0.1676 0.6257
1341846706.3249 -0.6471 -2.7727 1.5162 -0.7353 0.1715 -0.1685 0.6337
1341846706.3349 -0.6478 -2.7745 1.5159 -0.7385 0.1670 -0.1661 0.6317
1341846706.3449 -0.6484 -2.7751 1.5160 -0.7381 0.1651 -0.1637 0.6333
1341846706.3548 -0.6489 -2.7757 1.5161 -0.7378 0.1636 -0.1618 0.6346
1341846706.3650 -0.6495 -2.7765 1.5166 -0.7394 0.1628 -0.1592 0.6336
1341846706.3749 -0.6499 -2.7774 1.5168 -0.7393 0.1610 -0.1573 0.6346
1341846706.3849 -0.6503 -2.7781 1.5170 -0.7390 0.1595 -0.1555 0.6358
1341846706.3949 -0.6509 -2.7790 1.5174 -0.7394 0.1580 -0.1536 0.6362
1341846706.4048 -0.6512 -2.7799 1.5177 -0.7395 0.1562 -0.1523 0.6368
1341846706.4149 -0.6512 -2.7793 1.5185 -0.7358 0.1572 -0.1521 0.6408
1341846706.4249 -0.6516 -2.7808 1.5184 -0.7378 0.1537 -0.1503 0.6399
1341846706.4349 -0.6524 -2.7821 1.5182 -0.7397 0.1509 -0.1468 0.6391
1341846706.4449 -0.6528 -2.7828 1.5185 -0.7404 0.1485 -0.1442 0.6395
1341846706.4549 -0.6533 -2.7835 1.5189 -0.7409 0.1460 -0.1411 0.6402
1341846706.4650 -0.6536 -2.7843 1.5192 -0.7413 0.1434 -0.1381 0.6409
1341846706.4750 -0.6540 -2.7849 1.5194 -0.7411 0.1413 -0.1354 0.6422
1341846706.4849 -0.6543 -2.7858 1.5197 -0.7409 0.1389 -0.1323 0.6437
1341846706.4948 -0.6546 -2.7867 1.5201 -0.7409 0.1365 -0.1298 0.6446
1341846706.5049 -0.6549 -2.7875 1.5205 -0.7402 0.1346 -0.1276 0.6463
1341846706.5149 -0.6550 -2.7883 1.5210 -0.7399 0.1329 -0.1260 0.6473
1341846706.5249 -0.6554 -2.7893 1.5210 -0.7408 0.1305 -0.1249 0.6469
1341846706.5349 -0.6556 -2.7903 1.5211 -0.7416 0.1285 -0.1237 0.6467
1341846706.5449 -0.6561 -2.7913 1.5211 -0.7420 0.1284 -0.1221 0.6466
1341846706.5550 -0.6560 -2.7920 1.5217 -0.7419 0.1263 -0.1211 0.6472
1341846706.5650 -0.6562 -2.7929 1.5220 -0.7422 0.1242 -0.1196 0.6476
1341846706.5749 -0.6565 -2.7937 1.5223 -0.7423 0.1222 -0.1176 0.6482
1341846706.5849 -0.6567 -2.7945 1.5226 -0.7425 0.1200 -0.1156 0.6488
1341846706.5949 -0.6570 -2.7953 1.5229 -0.7425 0.1177 -0.1129 0.6496
1341846706.6049 -0.6572 -2.7959 1.5233 -0.7421 0.1160 -0.1103 0.6509
1341846706.6153 -0.6570 -2.7968 1.5238 -0.7423 0.1126 -0.1080 0.6516
1341846706.6253 -0.6571 -2.7977 1.5242 -0.7419 0.1112 -0.1060 0.6527
1341846706.6349 -0.6573 -2.7985 1.5244 -0.7411 0.1105 -0.1037 0.6541
1341846706.6451 -0.6577 -2.8002 1.5243 -0.7429 0.1073 -0.1018 0.6529
1341846706.6549 -0.6578 -2.8009 1.5246 -0.7419 0.1058 -0.1001 0.6546
1341846706.6695 -0.6583 -2.8017 1.5247 -0.7426 0.1034 -0.0981 0.6544
1341846706.6750 -0.6582 -2.8023 1.5252 -0.7422 0.1017 -0.0959 0.6555
1341846706.6849 -0.6587 -2.8032 1.5251 -0.7432 0.0987 -0.0939 0.6551
1341846706.6949 -0.6589 -2.8039 1.5252 -0.7436 0.0957 -0.0917 0.6554
1341846706.7050 -0.6590 -2.8045 1.5257 -0.7439 0.0934 -0.0892 0.6557
1341846706.7150 -0.6594 -2.8051 1.5259 -0.7445 0.0904 -0.0863 0.6558
1341846706.7258 -0.6598 -2.8056 1.5258 -0.7460 0.0871 -0.0839 0.6549
1341846706.7349 -0.6601 -2.8063 1.5259 -0.7468 0.0842 -0.0813 0.6547
1341846706.7449 -0.6601 -2.8069 1.5263 -0.7465 0.0820 -0.0787 0.6556
1341846706.7560 -0.6605 -2.8075 1.5263 -0.7466 0.0792 -0.0775 0.6560
1341846706.7649 -0.6608 -2.8083 1.5265 -0.7470 0.0770 -0.0763 0.6560
1341846706.7749 -0.6608 -2.8090 1.5270 -0.7466 0.0750 -0.0751 0.6567
1341846706.7849 -0.6611 -2.8096 1.5271 -0.7476 0.0726 -0.0743 0.6560
1341846706.7949 -0.6616 -2.8102 1.5274 -0.7484 0.0700 -0.0721 0.6556
1341846706.8050 -0.6619 -2.8106 1.5275 -0.7495 0.0663 -0.0701 0.6550
1341846706.8149 -0.6622 -2.8107 1.5275 -0.7503 0.0630 -0.0679 0.6545
1341846706.8249 -0.6626 -2.8112 1.5277 -0.7517 0.0598 -0.0649 0.6536
1341846706.8349 -0.6628 -2.8112 1.5282 -0.7511 0.0584 -0.0633 0.6545
1341846706.8450 -0.6631 -2.8116 1.5283 -0.7513 0.0558 -0.0617 0.6547
1341846706.8549 -0.6633 -2.8122 1.5285 -0.7518 0.0531 -0.0610 0.6544
1341846706.8649 -0.6637 -2.8124 1.5284 -0.7499 0.0510 -0.0612 0.6567
1341846706.8749 -0.6643 -2.8134 1.5279 -0.7516 0.0493 -0.0600 0.6550
1341846706.8849 -0.6643 -2.8135 1.5286 -0.7501 0.0471 -0.0597 0.6570
1341846706.8949 -0.6648 -2.8142 1.5287 -0.7506 0.0448 -0.0573 0.6568
1341846706.9049 -0.6650 -2.8150 1.5291 -0.7516 0.0424 -0.0536 0.6561
1341846706.9149 -0.6655 -2.8156 1.5294 -0.7515 0.0398 -0.0498 0.6566
1341846706.9250 -0.6658 -2.8159 1.5296 -0.7511 0.0379 -0.0468 0.6574
1341846706.9349 -0.6662 -2.8163 1.5296 -0.7509 0.0359 -0.0445 0.6579
1341846706.9448 -0.6665 -2.8168 1.5296 -0.7510 0.0338 -0.0421 0.6580
1341846706.9548 -0.6668 -2.8174 1.5296 -0.7516 0.0318 -0.0402 0.6576
1341846706.9648 -0.6671 -2.8178 1.5296 -0.7518 0.0303 -0.0388 0.6576
1341846706.9748 -0.6675 -2.8181 1.5298 -0.7520 0.0286 -0.0373 0.6575
1341846706.9849 -0.6680 -2.8187 1.5295 -0.7527 0.0270 -0.0360 0.6568
1341846706.9948 -0.6684 -2.8190 1.5296 -0.7529 0.0248 -0.0342 0.6568
1341846707.0053 -0.6686 -2.8193 1.5297 -0.7530 0.0227 -0.0317 0.6569
1341846707.0149 -0.6691 -2.8195 1.5297 -0.7533 0.0210 -0.0297 0.6566
1341846707.0249 -0.6694 -2.8198 1.5299 -0.7534 0.0193 -0.0276 0.6567
